CaseID,ActivityID,timestamp,related_objects,weight,price
990941,22,2019-11-04 17:10:17,883781:883775:883778:883773:883782:883776:883774:883779:883780:883777,6.002000000000002,4764.96
990941,6,2019-11-05 16:38:25,883738:883739:883746:883854:883777,2.924,2766.98
990941,4,2019-11-05 17:07:59,883774,0.88,89.99
990941,8,2019-11-07 09:09:12,883738:883739:883746:883854:883777,2.924,2766.98
990941,1,2019-11-08 09:50:07,883936:883933:884019:883934:883774:884020,3.266,1617.96
990941,6,2019-11-08 09:58:15,883936:883933:884019:883934:883774:884020,3.266,1617.96
990941,2,2019-11-08 17:06:40,883936:883933:884019:883934:883774:884020,3.266,1617.96
990941,8,2019-11-11 08:31:44,883936:883933:884019:883934:883774:884020,3.266,1617.96
990942,5,2019-10-29 16:07:19,883784:883783:883785,1.97,3130.0
990942,4,2019-10-30 10:12:08,883783,0.28,449.0
990942,17,2019-10-30 10:40:24,883784:883783:883785,1.97,3130.0
990942,22,2019-10-30 21:07:36,883784:883783:883785,1.97,3130.0
990942,21,2019-10-31 09:22:53,883784,0.44,476.0
990942,15,2019-10-31 17:09:41,883784,0.44,476.0
990942,1,2019-11-01 16:28:39,883751:883577:883698:883575:883783:883882,3.961,4167.97
990942,21,2019-11-04 16:07:39,883785,1.25,2200.0
990942,15,2019-11-04 16:16:05,883785,1.25,2200.0
990942,6,2019-11-05 10:13:36,883751:883577:883698:883575:883783:883882,3.961,4167.97
990942,8,2019-11-06 10:15:48,883751:883577:883698:883575:883783:883882,3.961,4167.97
990942,4,2019-11-07 16:51:03,883784,0.44,476.0
990942,1,2019-11-08 19:46:00,883750:883972:883968:883784:883931:883969:883932:883966:883967:883970,7.4689999999999985,5983.94
990942,6,2019-11-11 11:57:52,883750:883972:883968:883784:883931:883969:883932:883966:883967:883970,7.4689999999999985,5983.94
990942,8,2019-11-11 16:12:41,883750:883972:883968:883784:883931:883969:883932:883966:883967:883970,7.4689999999999985,5983.94
990942,4,2019-11-27 09:19:28,883785,1.25,2200.0
990942,1,2019-11-28 18:58:56,884536:884537:884528:884312:884556:884530:883785,4.732,8225.99
990942,6,2019-11-29 12:03:57,884536:884537:884528:884312:884556:884530:883785,4.732,8225.99
990942,2,2019-11-29 14:37:09,884536:884537:884528:884312:884556:884530:883785,4.732,8225.99
990942,2,2019-11-29 14:53:57,884536:884537:884528:884312:884556:884530:883785,4.732,8225.99
990942,2,2019-11-29 22:35:05,884536:884537:884528:884312:884556:884530:883785,4.732,8225.99
990942,8,2019-12-02 10:22:54,884536:884537:884528:884312:884556:884530:883785,4.732,8225.99
990943,5,2019-10-29 17:34:25,883787:883786:883788,3.04,444.97
990943,17,2019-10-30 09:02:06,883787:883786:883788,3.04,444.97
990943,22,2019-10-30 10:24:09,883787:883786:883788,3.04,444.97
990943,4,2019-10-30 12:00:55,883788,1.28,149.99
990943,4,2019-10-30 14:23:05,883786,0.28,89.99
990943,4,2019-10-30 16:26:39,883787,1.48,199.99
990943,1,2019-11-01 00:00:00,883683:883498:883787:883786:883788,5.8,789.95
990943,6,2019-11-01 15:15:49,883683:883498:883787:883786:883788,5.8,789.95
990943,8,2019-11-01 16:49:42,883683:883498:883787:883786:883788,5.8,789.95
990944,5,2019-10-29 19:28:38,883795:883789:883793:883791:883794:883796:883797:883790:883792,5.615,4395.96
990944,4,2019-10-30 11:56:36,883794,0.483,1099.0
990944,17,2019-10-30 13:26:57,883795:883789:883793:883791:883794:883796:883797:883790:883792,5.615,4395.96
990944,4,2019-10-30 13:47:13,883789,0.98,129.99
990944,4,2019-10-30 13:47:47,883790,0.483,495.0
990944,4,2019-10-30 15:11:29,883792,0.88,89.99
990944,4,2019-10-30 15:30:43,883796,0.38,29.99
990944,21,2019-10-30 18:28:40,883793,0.28,449.0
990944,4,2019-10-31 09:43:16,883795,1.48,199.99
990944,4,2019-10-31 10:18:32,883791,0.166,799.0
990944,15,2019-10-31 12:20:17,883793,0.28,449.0
990944,1,2019-10-31 15:29:29,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990944,4,2019-10-31 15:56:10,883797,0.483,1099.0
990944,6,2019-11-01 10:10:10,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990944,8,2019-11-01 14:21:59,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990944,4,2019-11-04 09:22:48,883793,0.28,449.0
990944,1,2019-11-04 18:22:29,883818:883802:883883:883793:883885:883884:883888:883887:883797,5.394,8210.98
990944,6,2019-11-04 18:34:03,883818:883802:883883:883793:883885:883884:883888:883887:883797,5.394,8210.98
990944,8,2019-11-06 08:54:49,883818:883802:883883:883793:883885:883884:883888:883887:883797,5.394,8210.98
990944,22,2019-11-08 10:53:40,883795:883789:883793:883791:883794:883796:883797:883790:883792,5.615,4395.96
990945,5,2019-10-29 22:36:51,883798,0.28,454.0
990945,17,2019-10-30 17:18:41,883798,0.28,454.0
990945,21,2019-10-31 18:58:08,883798,0.28,449.0
990945,15,2019-11-01 15:52:02,883798,0.28,449.0
990945,4,2019-11-19 11:30:37,883798,0.28,449.0
990945,16,2019-11-19 17:18:41,883798,0.28,454.0
990945,1,2019-11-20 16:49:35,883798:884249:883491:884248:884163:884165:884166,2.9530000000000003,5804.99
990945,6,2019-11-21 14:27:08,883798:884249:883491:884248:884163:884165:884166,2.9530000000000003,5804.99
990945,8,2019-11-21 16:08:16,883798:884249:883491:884248:884163:884165:884166,2.9530000000000003,5804.99
990945,16,2019-12-09 17:18:41,883798,0.28,454.0
990945,22,2019-12-10 19:05:26,883798,0.28,454.0
990946,5,2019-10-30 09:05:16,883799:883802:883800:883801,3.523,883.97
990946,17,2019-10-30 11:28:43,883799:883802:883800:883801,3.523,883.97
990946,4,2019-10-30 13:19:31,883799,1.48,199.99
990946,4,2019-10-31 10:56:39,883800,1.28,149.99
990946,22,2019-10-31 14:56:59,883799:883802:883800:883801,3.523,883.97
990946,1,2019-10-31 15:29:29,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990946,6,2019-11-01 10:10:10,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990946,21,2019-11-01 10:35:09,883801,0.483,79.99
990946,8,2019-11-01 14:21:59,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990946,4,2019-11-01 16:00:15,883802,0.28,449.0
990946,15,2019-11-04 09:13:12,883801,0.483,79.99
990946,1,2019-11-04 18:22:29,883818:883802:883883:883793:883885:883884:883888:883887:883797,5.394,8210.98
990946,6,2019-11-04 18:34:03,883818:883802:883883:883793:883885:883884:883888:883887:883797,5.394,8210.98
990946,8,2019-11-06 08:54:49,883818:883802:883883:883793:883885:883884:883888:883887:883797,5.394,8210.98
990946,4,2019-11-08 15:28:44,883801,0.483,79.99
990946,1,2019-11-12 13:20:55,884032:883958:884033:883890:884035:884050:883801:884049,3.275,2408.95
990946,6,2019-11-13 14:36:31,884032:883958:884033:883890:884035:884050:883801:884049,3.275,2408.95
990946,8,2019-11-13 15:43:51,884032:883958:884033:883890:884035:884050:883801:884049,3.275,2408.95
990947,5,2019-10-30 10:30:20,883803:883804,0.6829999999999999,539.99
990947,4,2019-10-30 11:57:33,883803,0.2,39.99
990947,17,2019-10-30 14:31:57,883803:883804,0.6829999999999999,539.99
990947,1,2019-10-31 12:31:54,883695:883692:883803:883736,2.182,3714.99
990947,6,2019-10-31 19:54:18,883695:883692:883803:883736,2.182,3714.99
990947,8,2019-11-01 11:10:57,883695:883692:883803:883736,2.182,3714.99
990947,4,2019-11-06 09:54:52,883804,0.483,495.0
990947,1,2019-11-08 14:54:03,883923:883804:883871:883870:883922,2.684,4013.98
990947,22,2019-11-08 19:53:02,883803:883804,0.6829999999999999,539.99
990947,6,2019-11-11 12:17:22,883923:883804:883871:883870:883922,2.684,4013.98
990947,8,2019-11-12 10:12:18,883923:883804:883871:883870:883922,2.684,4013.98
990948,5,2019-10-30 12:20:27,883807:883806:883808:883805,2.04,1086.98
990948,17,2019-10-30 13:30:11,883807:883806:883808:883805,2.04,1086.98
990948,4,2019-10-30 16:01:23,883806,0.38,29.99
990948,21,2019-10-31 11:54:20,883808,0.44,476.0
990948,4,2019-10-31 15:16:06,883807,0.44,476.0
990948,1,2019-10-31 15:29:29,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990948,6,2019-11-01 10:10:10,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990948,8,2019-11-01 14:21:59,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990948,4,2019-11-05 11:11:38,883805,0.78,99.99
990948,15,2019-11-07 17:17:13,883808,0.44,476.0
990948,1,2019-11-07 17:59:05,883830:883889:883886:883561:883805:883829,2.992,2358.97
990948,6,2019-11-08 11:09:34,883830:883889:883886:883561:883805:883829,2.992,2358.97
990948,8,2019-11-11 09:12:52,883830:883889:883886:883561:883805:883829,2.992,2358.97
990948,16,2019-11-19 13:30:11,883807:883806:883808:883805,2.04,1086.98
990948,22,2019-11-19 17:00:47,883807:883806:883808:883805,2.04,1086.98
990948,4,2019-12-02 17:16:37,883808,0.44,476.0
990948,1,2019-12-05 11:52:16,884366:884681:884221:884682:884647:884680:884646:883808,4.513,3039.96
990948,6,2019-12-05 16:15:46,884366:884681:884221:884682:884647:884680:884646:883808,4.513,3039.96
990948,8,2019-12-06 11:55:26,884366:884681:884221:884682:884647:884680:884646:883808,4.513,3039.96
990949,5,2019-10-30 14:00:42,883809:883813:883811:883810:883812,1.338,2158.98
990949,21,2019-10-30 14:08:50,883813,0.172,699.0
990949,4,2019-10-30 18:30:51,883810,0.28,89.99
990949,15,2019-10-31 09:45:29,883813,0.172,699.0
990949,17,2019-10-31 10:51:19,883809:883813:883811:883810:883812,1.338,2158.98
990949,1,2019-10-31 11:28:12,883062:883819:883810,2.54,389.97
990949,6,2019-10-31 18:56:25,883062:883819:883810,2.54,389.97
990949,2,2019-11-01 09:33:49,883062:883819:883810,2.54,389.97
990949,21,2019-11-01 11:12:30,883811,0.166,799.0
990949,2,2019-11-01 14:38:36,883062:883819:883810,2.54,389.97
990949,2,2019-11-04 09:05:11,883062:883819:883810,2.54,389.97
990949,15,2019-11-04 09:21:30,883811,0.166,799.0
990949,8,2019-11-04 13:19:23,883062:883819:883810,2.54,389.97
990949,4,2019-11-04 18:22:29,883812,0.28,89.99
990949,21,2019-11-05 10:26:30,883809,0.44,476.0
990949,15,2019-11-06 11:18:51,883809,0.44,476.0
990949,4,2019-11-07 09:32:03,883813,0.172,699.0
990949,1,2019-11-07 15:50:25,883820:883813:883821:883624:883812:883995:883941:883676,5.15,5689.97
990949,4,2019-11-07 15:52:45,883811,0.166,799.0
990949,6,2019-11-07 20:31:07,883820:883813:883821:883624:883812:883995:883941:883676,5.15,5689.97
990949,8,2019-11-08 16:18:24,883820:883813:883821:883624:883812:883995:883941:883676,5.15,5689.97
990949,1,2019-11-12 09:25:30,883993:883927:883994:884046:883926:883811:884045:883996:883991:883940,5.148,7424.99
990949,6,2019-11-12 11:13:24,883993:883927:883994:884046:883926:883811:884045:883996:883991:883940,5.148,7424.99
990949,2,2019-11-12 12:18:22,883993:883927:883994:884046:883926:883811:884045:883996:883991:883940,5.148,7424.99
990949,2,2019-11-12 17:35:23,883993:883927:883994:884046:883926:883811:884045:883996:883991:883940,5.148,7424.99
990949,8,2019-11-13 18:02:36,883993:883927:883994:884046:883926:883811:884045:883996:883991:883940,5.148,7424.99
990949,16,2019-11-20 10:51:19,883809:883813:883811:883810:883812,1.338,2158.98
990949,22,2019-11-21 15:00:25,883809:883813:883811:883810:883812,1.338,2158.98
990949,4,2019-11-22 09:28:18,883809,0.44,476.0
990949,1,2019-11-22 15:07:43,883939:884349:883809:884350,2.733,4551.0
990949,6,2019-11-25 08:26:53,883939:884349:883809:884350,2.733,4551.0
990949,8,2019-11-25 22:13:34,883939:884349:883809:884350,2.733,4551.0
990950,5,2019-10-30 15:21:11,883814:883816:883815,2.61,2364.98
990950,17,2019-10-31 08:53:45,883814:883816:883815,2.61,2364.98
990950,4,2019-10-31 10:56:33,883815,0.38,29.99
990950,4,2019-10-31 14:22:27,883814,0.98,129.99
990950,1,2019-11-01 12:28:45,883708:883705:883814:883727:883729:883761:883815:883704:883615:883612,4.426,4191.95
990950,6,2019-11-01 16:53:12,883708:883705:883814:883727:883729:883761:883815:883704:883615:883612,4.426,4191.95
990950,8,2019-11-04 09:06:54,883708:883705:883814:883727:883729:883761:883815:883704:883615:883612,4.426,4191.95
990950,4,2019-11-04 15:46:49,883816,1.25,2200.0
990950,22,2019-11-04 17:34:36,883814:883816:883815,2.61,2364.98
990950,1,2019-11-06 14:44:16,883816:883762:883975:883929:883703:883928:883138:883976,7.962999999999999,12308.98
990950,6,2019-11-07 11:10:00,883816:883762:883975:883929:883703:883928:883138:883976,7.962999999999999,12308.98
990950,8,2019-11-08 09:16:52,883816:883762:883975:883929:883703:883928:883138:883976,7.962999999999999,12308.98
990951,5,2019-10-30 17:02:10,883818:883817,1.46,2734.0
990951,17,2019-10-31 08:44:43,883818:883817,1.46,2734.0
990951,4,2019-10-31 11:28:12,883817,0.21,529.0
990951,1,2019-10-31 15:29:29,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990951,6,2019-11-01 10:10:10,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990951,8,2019-11-01 14:21:59,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990951,4,2019-11-01 16:19:11,883818,1.25,2200.0
990951,1,2019-11-04 18:22:29,883818:883802:883883:883793:883885:883884:883888:883887:883797,5.394,8210.98
990951,6,2019-11-04 18:34:03,883818:883802:883883:883793:883885:883884:883888:883887:883797,5.394,8210.98
990951,8,2019-11-06 08:54:49,883818:883802:883883:883793:883885:883884:883888:883887:883797,5.394,8210.98
990951,22,2019-11-07 10:07:17,883818:883817,1.46,2734.0
990952,5,2019-10-30 18:24:07,883823:883822:883820:883821:883819,3.896,4455.99
990952,4,2019-10-31 09:45:54,883819,1.48,199.99
990952,1,2019-10-31 11:28:12,883062:883819:883810,2.54,389.97
990952,4,2019-10-31 13:41:37,883823,0.166,799.0
990952,4,2019-10-31 16:29:31,883822,0.44,476.0
990952,6,2019-10-31 18:56:25,883062:883819:883810,2.54,389.97
990952,2,2019-11-01 09:33:49,883062:883819:883810,2.54,389.97
990952,2,2019-11-01 14:38:36,883062:883819:883810,2.54,389.97
990952,17,2019-11-01 19:48:34,883823:883822:883820:883821:883819,3.896,4455.99
990952,2,2019-11-04 09:05:11,883062:883819:883810,2.54,389.97
990952,8,2019-11-04 13:19:23,883062:883819:883810,2.54,389.97
990952,1,2019-11-04 17:42:01,883823:883674:883822,0.778,1974.0
990952,6,2019-11-05 22:11:13,883823:883674:883822,0.778,1974.0
990952,8,2019-11-06 09:25:55,883823:883674:883822,0.778,1974.0
990952,22,2019-11-06 09:59:19,883823:883822:883820:883821:883819,3.896,4455.99
990952,4,2019-11-06 11:25:05,883821,0.44,476.0
990952,4,2019-11-06 16:10:13,883820,1.37,2500.0
990952,1,2019-11-07 15:50:25,883820:883813:883821:883624:883812:883995:883941:883676,5.15,5689.97
990952,6,2019-11-07 20:31:07,883820:883813:883821:883624:883812:883995:883941:883676,5.15,5689.97
990952,8,2019-11-08 16:18:24,883820:883813:883821:883624:883812:883995:883941:883676,5.15,5689.97
990953,5,2019-10-30 20:51:56,883826:883825:883828:883824:883827,3.2430000000000003,1612.97
990953,17,2019-10-31 12:34:27,883826:883825:883828:883824:883827,3.2430000000000003,1612.97
990953,4,2019-10-31 17:27:09,883827,0.188,1149.0
990953,4,2019-11-01 09:04:47,883828,0.495,129.0
990953,4,2019-11-01 16:28:39,883824,0.88,89.99
990953,4,2019-11-01 16:42:33,883825,0.2,39.99
990953,1,2019-11-04 11:10:21,883857:883770:883825:883860:883768:883859:883763:883828:883824:883827,6.331,3552.94
990953,6,2019-11-04 17:05:28,883857:883770:883825:883860:883768:883859:883763:883828:883824:883827,6.331,3552.94
990953,4,2019-11-04 22:41:48,883826,1.48,199.99
990953,8,2019-11-05 11:45:08,883857:883770:883825:883860:883768:883859:883763:883828:883824:883827,6.331,3552.94
990953,1,2019-11-07 10:34:20,883980:883826:883772:883978:883982:883856,5.181,1567.96
990953,6,2019-11-07 12:36:03,883980:883826:883772:883978:883982:883856,5.181,1567.96
990953,8,2019-11-08 13:45:20,883980:883826:883772:883978:883982:883856,5.181,1567.96
990953,16,2019-11-20 12:34:27,883826:883825:883828:883824:883827,3.2430000000000003,1612.97
990953,22,2019-11-25 11:18:35,883826:883825:883828:883824:883827,3.2430000000000003,1612.97
990954,5,2019-10-31 02:29:30,883830:883829:883831,2.216,3383.99
990954,4,2019-10-31 11:03:46,883831,1.25,2200.0
990954,1,2019-10-31 15:29:29,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990954,17,2019-10-31 16:10:38,883830:883829:883831,2.216,3383.99
990954,6,2019-11-01 10:10:10,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990954,8,2019-11-01 14:21:59,883795:883799:883800:883789:883807:883791:883831:883723:883792:883673:883794:883790:883796:883309:883806:883817,10.51,8374.93
990954,4,2019-11-05 15:01:34,883829,0.483,1099.0
990954,4,2019-11-06 09:52:20,883830,0.483,79.99
990954,22,2019-11-07 17:08:33,883830:883829:883831,2.216,3383.99
990954,1,2019-11-07 17:59:05,883830:883889:883886:883561:883805:883829,2.992,2358.97
990954,6,2019-11-08 11:09:34,883830:883889:883886:883561:883805:883829,2.992,2358.97
990954,8,2019-11-11 09:12:52,883830:883889:883886:883561:883805:883829,2.992,2358.97
990955,5,2019-10-31 09:46:14,883837:883832:883836:883834:883835:883833,4.5760000000000005,4962.97
990955,17,2019-10-31 11:07:32,883837:883832:883836:883834:883835:883833,4.5760000000000005,4962.97
990955,4,2019-10-31 12:22:30,883833,1.48,199.99
990955,4,2019-10-31 13:51:27,883836,0.38,29.99
990955,1,2019-11-01 18:16:20,883850:883836:883833:883686:883848,3.389,2217.97
990955,21,2019-11-01 18:20:01,883835,0.38,29.99
990955,6,2019-11-01 21:22:00,883850:883836:883833:883686:883848,3.389,2217.97
990955,4,2019-11-04 13:44:42,883832,1.37,2500.0
990955,8,2019-11-04 14:42:14,883850:883836:883833:883686:883848,3.389,2217.97
990955,15,2019-11-04 16:21:04,883835,0.38,29.99
990955,4,2019-11-05 11:10:57,883834,0.483,1099.0
990955,4,2019-11-05 15:35:15,883835,0.38,29.99
990955,1,2019-11-06 10:25:24,883847:883906:883950:883902:883832:883020:883895:883903:883834:883904:883849:883835:883898:883905:883907:883897:883899,9.949,12613.94
990955,21,2019-11-06 11:24:24,883837,0.483,1099.0
990955,6,2019-11-06 12:24:17,883847:883906:883950:883902:883832:883020:883895:883903:883834:883904:883849:883835:883898:883905:883907:883897:883899,9.949,12613.94
990955,15,2019-11-06 15:06:44,883837,0.483,1099.0
990955,8,2019-11-06 16:24:44,883847:883906:883950:883902:883832:883020:883895:883903:883834:883904:883849:883835:883898:883905:883907:883897:883899,9.949,12613.94
990955,22,2019-11-08 17:13:56,883837:883832:883836:883834:883835:883833,4.5760000000000005,4962.97
990955,4,2019-11-12 10:18:57,883837,0.483,1099.0
990955,1,2019-11-14 13:31:27,883837:884128:884131:884133,1.991,2813.99
990955,6,2019-11-14 13:44:41,883837:884128:884131:884133,1.991,2813.99
990955,2,2019-11-14 20:19:25,883837:884128:884131:884133,1.991,2813.99
990955,8,2019-11-15 14:46:14,883837:884128:884131:884133,1.991,2813.99
990956,5,2019-10-31 11:52:16,883839:883838,0.649,883.99
990956,17,2019-10-31 15:09:57,883839:883838,0.649,883.99
990956,4,2019-10-31 20:15:53,883839,0.483,79.99
990956,4,2019-11-01 11:14:31,883838,0.166,799.0
990956,22,2019-11-01 15:54:14,883839:883838,0.649,883.99
990956,1,2019-11-04 13:35:56,883843:883841:883658:883839:883581:883909:883743:883842:883838,3.896,4046.97
